fipstate,naics,emp,ap,est
53,722514,875,17125,83
53,722515,24718,421951,2569
53,81----,117245,3998364,17202
53,811111,8017,344604,1693
53,811112,59,1894,39
53,811113,434,19627,113
53,811118,159,7159,71
53,811121,5362,275181,721
53,811122,879,30370,181
53,811191,1468,30523,213
53,811192,2161,50575,351
53,811198,307,10205,48
53,811211,89,3983,22
53,811212,367,14535,106
53,811213,131,7300,30
53,811219,384,21880,52
53,811310,2583,148865,414
53,811411,30,1182,36
53,811412,190,7338,79
53,811420,320,11169,86
53,811430,23,565,18
53,811490,1240,48562,310
53,812111,474,13926,97
53,812112,10835,281854,1856
53,812113,3813,82210,1073
53,812191,625,8579,82
53,812199,3694,87674,646
53,812210,1083,40476,184
53,812220,520,19592,102
53,812310,534,12832,152
53,812320,1862,46101,389
53,812331,436,15600,21
53,812332,444,30573,33
53,812910,3050,74480,554
53,812921,18,456,8
53,812922,0,0,2
53,812930,2579,69042,326
53,812990,1296,31277,392
53,813110,35622,825681,3525
53,813211,2543,324518,298
53,813212,1011,83532,93
53,813219,468,26686,88
53,813311,478,26843,79
53,813312,2113,85626,261
53,813319,1045,44575,192
53,813410,4109,97238,600
53,813910,2024,130498,398
53,813920,1185,76742,149
53,813930,4300,183347,405
53,813940,309,17367,126
53,813990,1728,47968,488
53,99----,635,14842,565
54,------,558905,21637981,36607
54,11----,750,21616,271
54,113110,0,0,3
54,113310,660,18087,239
54,114210,0,0,1
54,115112,0,0,1
54,115116,0,0,1
54,115210,16,404,12
54,115310,2,171,14
54,21----,17404,1228748,566
54,211111,1566,146283,164
54,211112,0,0,9
54,212111,2203,138341,66
54,212112,2981,218630,76
54,212113,0,0,2
54,212210,0,0,2
54,212311,0,0,1
54,212312,0,0,15
54,212319,0,0,6
54,212321,0,0,2
54,212322,0,0,1
54,212393,0,0,1
54,212399,0,0,1
54,213111,343,21318,35
54,213112,2212,139467,147
54,213113,439,29969,36
54,213115,0,0,2
54,22----,2837,258065,238
54,221111,0,0,9
54,221112,0,0,18
54,221115,0,0,1
54,221117,0,0,1
54,221118,0,0,1
54,221121,0,0,6
54,221122,136,11237,89
54,221210,100,5584,58
54,221310,0,0,45
54,221320,0,0,10
54,23----,24133,1231790,3132
54,236115,1101,31375,358
54,236116,0,0,10
54,236117,167,4638,69
54,236118,1456,39900,482
54,236210,0,0,17
54,236220,1528,73228,171
54,237110,98,7500,44
54,237120,684,60632,40
54,237130,120,5976,40
54,237210,2,106,21
54,237310,607,53615,57
54,237990,0,0,14
54,238110,48,1476,56
54,238120,18,825,10
54,238130,42,1223,38
54,238140,322,9657,113
54,238150,0,0,24
54,238160,372,15621,82
54,238170,95,2384,45
54,238190,60,3237,24
54,238210,2984,154685,280
54,238220,2716,120111,381
54,238290,150,11805,20
54,238310,164,7018,49
54,238320,243,12824,70
54,238330,65,1723,44
54,238340,3,101,10
54,238350,151,5211,68
54,238390,0,0,9
54,238910,2834,137892,350
54,238990,877,36446,136
54,31----,46384,2586824,1163
54,311111,0,0,1
54,311119,0,0,1
54,311340,0,0,1
54,311352,0,0,2
54,311412,0,0,1
54,311421,0,0,6
54,311511,0,0,2
54,311520,0,0,1
54,311611,0,0,21
54,311612,0,0,3
54,311615,0,0,2
54,311811,117,2451,31
54,311812,0,0,8
54,311821,0,0,1
54,311824,0,0,1
54,311919,0,0,1
54,311920,0,0,1
54,311941,0,0,2
54,311942,0,0,1
54,311991,0,0,3
54,311999,0,0,1
54,312111,0,0,1
54,312112,0,0,3
54,312113,0,0,5
54,312120,0,0,9
54,312130,0,0,5
54,312140,0,0,4
54,312230,0,0,2
54,313110,0,0,1
54,313310,0,0,1
54,313320,0,0,1
54,314120,0,0,3
54,314910,0,0,3
54,314999,0,0,8
54,315210,0,0,3
54,315220,0,0,1
54,315280,0,0,2
54,321113,391,11378,71
54,321114,0,0,7
54,321211,0,0,2
54,321213,0,0,1
54,321214,0,0,4
54,321219,0,0,2
54,321911,0,0,2
54,321912,0,0,17
54,321918,0,0,13
54,321920,0,0,11
54,321992,13,345,6
54,321999,0,0,19
54,322110,0,0,1
54,322130,0,0,1
54,322211,0,0,2
54,322220,0,0,2
54,322230,0,0,1
54,323111,352,11474,66
54,323113,12,308,20
54,323117,0,0,3
54,323120,0,0,1
54,324110,0,0,1
54,324121,23,1341,11
54,324191,0,0,2
54,325120,0,0,9
54,325130,0,0,1
54,325180,0,0,8
54,325194,0,0,3
54,325199,542,51825,13
54,325211,0,0,7
54,325220,0,0,1
54,325311,0,0,3
54,325314,0,0,1
54,325320,0,0,2
54,325411,0,0,1
54,325412,0,0,3
54,325510,0,0,2
54,325520,0,0,3
54,325611,0,0,1
54,325612,0,0,2
54,325620,0,0,2
54,325910,0,0,1
54,325920,0,0,3
54,325991,0,0,5
54,325992,0,0,3
54,325998,21,1062,5
54,326111,0,0,1
54,326112,0,0,1
54,326113,0,0,1
54,326121,0,0,1
54,326122,0,0,4
54,326150,0,0,6
54,326160,0,0,1
54,326191,0,0,1
54,326199,587,24929,25
54,326211,0,0,1
54,326212,0,0,3
54,326291,0,0,2
54,326299,0,0,3
54,327110,0,0,6
54,327120,0,0,3
54,327211,0,0,1
54,327212,0,0,6
54,327215,0,0,1
54,327310,0,0,2
54,327320,262,10768,50
54,327331,0,0,7
54,327332,0,0,1
54,327390,0,0,10
54,327410,0,0,4
54,327420,0,0,2
54,327991,0,0,5
54,327992,0,0,4
54,327993,0,0,1
54,327999,0,0,1
54,331110,0,0,5
54,331210,0,0,3
54,331221,0,0,2
54,331313,0,0,2
54,331314,0,0,1
54,331315,0,0,3
54,331410,0,0,1
54,331420,0,0,1
54,331491,0,0,2
54,331492,0,0,1
54,331511,0,0,2
54,331512,0,0,1
54,331523,0,0,1
54,331529,0,0,2
54,332111,0,0,2
54,332114,0,0,1
54,332119,0,0,3
54,332216,0,0,4
54,332311,0,0,2
54,332312,144,5411,24
54,332313,0,0,10
54,332321,0,0,2
54,332322,164,7703,18
54,332323,0,0,7
54,332410,0,0,1
54,332420,0,0,4
54,332431,0,0,2
54,332439,0,0,3
54,332618,0,0,1
54,332710,922,38934,91
54,332721,0,0,8
54,332722,0,0,3
54,332811,0,0,3
54,332812,616,36466,9
54,332813,0,0,11
54,332911,0,0,1
54,332992,0,0,1
54,332994,0,0,3
54,332996,0,0,7
54,332999,11,341,11
54,333120,0,0,4
54,333131,589,26479,34
54,333132,0,0,3
54,333314,0,0,3
54,333318,0,0,6
54,333414,0,0,1
54,333511,0,0,2
54,333514,0,0,2
54,333515,0,0,3
54,333613,0,0,1
54,333911,0,0,4
54,333922,0,0,3
54,333993,0,0,1
54,333994,0,0,3
54,333995,0,0,2
54,333996,0,0,2
54,333999,0,0,3
54,334111,0,0,1
54,334118,0,0,2
54,334290,0,0,1
54,334310,0,0,1
54,334418,0,0,2
54,334419,0,0,3
54,334511,0,0,1
54,334512,0,0,1
54,334513,0,0,2
54,334514,0,0,1
54,334516,0,0,3
54,334519,0,0,2
54,334614,0,0,1
54,335122,0,0,1
54,335311,0,0,5
54,335312,0,0,3
54,335313,0,0,1
54,335314,0,0,6
54,335929,0,0,1
54,335931,0,0,1
54,335932,0,0,2
54,335991,0,0,1
54,335999,0,0,1
54,336120,0,0,1
54,336211,0,0,5
54,336212,0,0,1
54,336213,0,0,1
54,336310,0,0,4
54,336320,0,0,4
54,336340,0,0,3
54,336370,0,0,4
54,336390,0,0,5
54,336411,0,0,1
54,336412,0,0,1
54,336413,0,0,1
54,336415,0,0,1
54,336510,189,4925,3
54,336612,0,0,1
54,336991,0,0,1
54,336992,0,0,1
54,337110,31,858,23
54,337121,0,0,1
54,337122,0,0,3
54,337124,0,0,1
54,337127,0,0,2
54,337212,0,0,3
54,337214,0,0,1
54,337215,0,0,1
54,337910,0,0,1
54,339113,20,1201,15
54,339115,0,0,1
54,339116,73,2270,18
54,339920,0,0,1
54,339930,0,0,2
54,339940,0,0,1
54,339950,46,1250,17
54,339991,0,0,2
54,339992,0,0,2
54,339995,0,0,1
54,339999,0,0,8
54,42----,18384,906847,1475
54,423110,76,3427,22
54,423120,346,13466,51
54,423130,43,1878,16
54,423140,15,411,9
54,423210,30,1825,6
54,423220,0,0,11
54,423310,24,1551,26
54,423320,38,1791,23
54,423330,62,3029,17
54,423390,209,10334,20
54,423410,0,0,1
54,423420,180,8348,35
54,423430,68,4735,25
54,423440,29,1366,12
54,423450,100,9288,22
54,423460,0,0,4
54,423490,0,0,7
54,423510,96,5421,29
54,423520,0,0,13
54,423610,595,32753,58
54,423620,0,0,6
54,423690,9,1130,33
54,423710,0,0,12
54,423720,204,15394,37
54,423730,123,5826,28
54,423740,0,0,7
54,423810,1013,53424,92
54,423820,0,0,23
54,423830,1567,83863,165
54,423840,560,26519,60
54,423850,54,1901,24
54,423860,0,0,2
54,423910,0,0,10
54,423920,0,0,4
54,423930,142,4337,61
54,423940,10,152,7
54,423990,61,2632,25
54,424110,0,0,2
54,424120,26,1304,18
54,424130,58,2547,9
54,424210,146,18610,32
54,424310,0,0,2
54,424320,17,567,8
54,424330,0,0,2
54,424340,0,0,2
54,424410,0,0,6
54,424420,0,0,7
54,424430,0,0,3
54,424450,22,606,22
54,424460,0,0,1
54,424470,0,0,5
54,424480,0,0,7
54,424490,1046,47415,56
54,424510,0,0,1
54,424520,0,0,6
54,424590,0,0,1
54,424610,0,0,7
54,424690,252,14631,63
54,424710,324,10797,46
54,424720,0,0,10
54,424810,145,7722,29
54,424820,102,1164,13
54,424910,0,0,9
54,424930,45,496,16
54,424940,0,0,10
54,424950,0,0,8
54,424990,55,1788,13
54,425120,123,7473,58
54,44----,86576,2075233,6041
54,441110,5728,241290,162
54,441120,497,17386,157
54,441210,49,1589,20
54,441222,0,0,11
54,441228,344,10926,56
54,441310,2299,53909,298
54,441320,865,27628,139
54,442110,842,26747,128
54,442210,187,6595,68
54,442291,0,0,3
54,442299,266,3760,47
54,443141,47,1286,32
54,443142,790,14230,124
54,444110,557,14408,69
54,444120,36,920,27
54,444130,283,6677,94
54,444190,1191,46264,169
54,444210,42,858,26
54,444220,594,13073,105
54,445110,9973,206659,328
54,445120,391,6012,109
54,445210,19,431,9
54,445220,0,0,2
54,445230,66,1079,17
54,445291,0,0,3
54,445292,24,296,8
54,445299,13,214,15
54,445310,117,1862,61
54,446110,5041,163055,402
54,446120,536,7244,46
54,446130,214,4657,52
54,446191,96,1244,42
54,446199,320,14074,75
54,447110,9051,165539,903
54,447190,314,6875,67
54,448110,101,2811,19
54,448120,880,9995,131
54,448130,173,2011,26
54,448140,1952,21877,99
54,448150,15,299,18
54,448190,243,3265,40
54,448210,678,10335,108
54,448310,337,8685,85
54,448320,0,0,2
54,451110,744,12599,109
54,451120,526,7634,45
54,451130,30,373,22
54,451140,26,585,21
54,451211,397,6135,51
54,451212,0,0,2
54,452111,1828,31275,28
54,452112,1260,19798,28
54,452910,0,0,44
54,452990,2937,52372,452
54,453110,341,5466,122
54,453210,111,1961,26
54,453220,488,6622,118
54,453310,413,6061,99
54,453910,120,1907,29
54,453920,5,110,12
54,453930,73,2688,37
54,453991,346,8201,99
54,453998,284,7026,101
54,454111,53,960,46
54,454112,0,0,1
54,454113,3,228,13
54,454210,53,1226,19
54,454310,58,2695,38
54,454390,214,7475,77
54,48----,14603,643942,1173
54,481111,9,445,7
54,481112,0,0,2
54,481211,0,0,1
54,481212,0,0,1
54,481219,0,0,1
54,483211,0,0,5
54,484110,694,29640,139
54,484121,574,22064,113
54,484122,554,32146,36
54,484210,0,0,15
54,484220,2415,88560,390
54,484230,399,21797,55
54,485113,0,0,3
54,485210,0,0,1
54,485310,0,0,11
54,485320,0,0,8
54,485410,0,0,2
54,485510,0,0,4
54,485991,0,0,6
54,485999,0,0,3
54,486110,0,0,6
54,486210,95,9923,78
54,487110,0,0,5
54,487210,0,0,1
54,487990,0,0,1
54,488111,0,0,5
54,488119,0,0,7
54,488190,271,18589,12
54,488210,0,0,11
54,488310,0,0,4
54,488320,0,0,1
54,488330,0,0,1
54,488390,0,0,1
54,488410,299,9211,86
54,488490,0,0,11
54,488510,43,1527,25
54,488991,0,0,3
54,488999,0,0,2
54,492110,850,41277,51
54,492210,25,586,14
54,493110,301,10341,29
54,493120,0,0,3
54,493190,0,0,13
54,51----,9864,453382,689
54,511110,0,0,53
54,511120,53,1540,24
54,511130,0,0,4
54,511140,0,0,3
54,511199,0,0,1
54,511210,15,1513,14
54,512110,0,0,8
54,512131,72,873,27
54,512132,0,0,3
54,512191,0,0,1
54,512240,0,0,1
54,515111,0,0,1
54,515112,133,5629,43
54,515120,417,16064,17
54,517110,3546,192720,303
54,517210,660,33460,114
54,517911,0,0,7
54,517919,0,0,11
54,518210,281,12223,35
54,519110,0,0,1
54,519120,0,0,7
54,519130,0,0,7
54,519190,0,0,4
54,52----,17014,846152,2094
54,522110,7793,343886,676
54,522120,0,0,13
54,522130,691,25688,130
54,522220,0,0,7
54,522291,12,718,18
54,522292,168,12516,58
54,522298,295,8152,77
54,522310,0,0,9
54,522320,0,0,7
54,522390,0,0,4
54,523110,0,0,2
54,523120,480,52104,121
54,523140,0,0,1
54,523910,24,2907,25
54,523920,150,6463,45
54,523930,31,833,32
54,523991,0,0,7
54,523999,0,0,1
54,524113,344,23726,44
54,524114,504,38365,34
54,524126,567,51463,48
54,524127,0,0,3
54,524128,0,0,2
54,524210,2770,126070,691
54,524291,0,0,14
54,524292,604,25459,16
54,524298,0,0,7
54,525990,0,0,2
54,53----,5882,219607,1387
54,531110,1044,27240,363
54,531120,615,24206,177
54,531130,75,1101,50
54,531190,218,13249,69
54,531210,358,14049,195
54,531311,420,12284,96
54,531312,55,3581,40
54,531320,51,2728,53
54,531390,12,543,27
54,532111,121,3239,52
54,532112,0,0,1
54,532120,149,5467,32
54,532210,0,0,58
54,532220,0,0,4
54,532230,0,0,9
54,532291,153,4716,47
54,532292,0,0,9
54,532299,20,466,10
54,532310,0,0,19
54,532412,62,3975,20
54,532420,0,0,1
54,532490,306,20096,43
54,533110,12,1508,12
54,54----,24849,1249311,2852
54,541110,5471,311350,900
54,541191,46,2084,38
54,541211,1476,72667,244
54,541213,602,5072,129
54,541214,0,0,20
54,541219,720,22060,139
54,541310,155,9931,30
54,541320,0,0,4
54,541330,2586,176757,211
54,541340,0,0,8
54,541350,0,0,14
54,541360,0,0,4
54,541370,34,1115,68
54,541380,316,13579,46
54,541410,12,673,19
54,541420,0,0,1
54,541430,16,444,22
54,541490,0,0,1
54,541511,531,44197,92
54,541512,1019,78218,153
54,541513,7,216,24
54,541519,0,0,12
54,541611,814,57240,137
54,541612,346,13517,16
54,541613,71,2212,44
54,541614,0,0,14
54,541618,0,0,3
54,541620,274,14051,40
54,541690,78,3247,54
54,541711,0,0,2
54,541712,997,54068,42
54,541720,0,0,7
54,541810,93,4500,26
54,541820,62,4098,15
54,541840,0,0,5
54,541850,0,0,14
54,541860,0,0,3
54,541870,0,0,1
54,541890,120,1284,22
54,541910,0,0,3
54,541921,62,996,37
54,541922,0,0,6
54,541930,0,0,2
54,541940,1394,44944,156
54,541990,36,3210,24
54,55----,4704,333161,238
54,551111,0,0,5
54,551112,18,1037,25
54,551114,4335,301345,208
54,56----,33328,1013873,1458
54,561110,1626,83344,100
54,561210,33,1509,30
54,561311,9,3042,15
54,561312,0,0,5
54,561320,5838,170951,135
54,561330,2662,76581,22
54,561410,42,1736,12
54,561421,0,0,7
54,561422,1484,47761,20
54,561431,0,0,12
54,561439,29,1201,11
54,561440,0,0,9
54,561450,0,0,1
54,561491,0,0,4
54,561492,20,637,18
54,561499,0,0,7
54,561510,78,3526,23
54,561520,0,0,5
54,561591,22,846,35
54,561599,0,0,18
54,561611,0,0,16
54,561612,1237,26030,45
54,561613,0,0,5
54,561621,125,4581,32
54,561622,0,0,10
54,561710,364,13631,54
54,561720,2246,42645,180
54,561730,1054,31018,317
54,561740,75,2091,36
54,561790,15,305,20
54,561910,0,0,2
54,561920,0,0,4
54,561990,195,5055,64
54,562111,280,12744,86
54,562112,0,0,3
54,562119,0,0,3
54,562211,0,0,6
54,562212,0,0,18
54,562219,0,0,1
54,562910,118,4909,30
54,562920,0,0,5
54,562991,0,0,26
54,562998,0,0,6
54,61----,4432,113145,270
54,611110,1281,28727,67
54,611210,321,4622,15
54,611310,0,0,19
54,611420,0,0,2
54,611430,0,0,8
54,611511,0,0,6
54,611512,0,0,2
54,611513,77,3234,19
54,611519,55,2079,11
54,611610,106,1186,40
54,611620,53,977,33
54,611630,0,0,2
54,611691,36,280,16
54,611692,0,0,2
54,611699,3,90,9
54,611710,38,463,19
54,62----,133815,5718398,4885
54,621111,11541,946713,1106
54,621112,123,8268,42
54,621210,3814,162807,531
54,621310,395,11294,141
54,621320,574,19129,121
54,621330,701,16436,95
54,621340,1691,70716,227
54,621391,63,2134,34
54,621399,66,3092,51
54,621410,0,0,9
54,621420,1293,40979,96
54,621491,0,0,1
54,621492,0,0,50
54,621493,405,18454,47
54,621498,1578,94161,155
54,621511,162,7448,49
54,621512,101,13688,15
54,621610,3391,115538,128
54,621910,205,8126,63
54,621991,0,0,3
54,621999,16,840,17
54,622110,2344,129248,57
54,622210,0,0,6
54,622310,0,0,9
54,623110,6113,191745,141
54,623210,2147,41053,389
54,623220,19,939,45
54,623311,369,8299,26
54,623312,681,13737,57
54,623990,597,15419,45
54,624110,503,14173,107
54,624120,8727,134140,238
54,624190,1058,26700,183
54,624210,0,0,35
54,624221,361,8283,49
54,624229,34,1023,27
54,624230,19,784,22
54,624310,1112,18836,103
54,624410,3356,56123,365
54,71----,7359,129196,740
54,711110,0,0,12
54,711120,0,0,4
54,711130,169,1709,10
54,711211,0,0,4
54,711212,0,0,5
54,711219,97,2689,26
54,711310,0,0,11
54,711320,0,0,11
54,711410,0,0,2
54,711510,10,118,17
54,712110,29,405,23
54,712120,0,0,10
54,712130,0,0,2
54,712190,0,0,4
54,713110,0,0,1
54,713120,0,0,12
54,713290,1621,30187,288
54,713910,577,12824,76
54,713920,0,0,3
54,713930,0,0,11
54,713940,1416,14992,117
54,713950,53,983,29
54,713990,178,7384,62
54,72----,68266,1081105,3547
54,721110,4923,93220,300
54,721120,0,0,7
54,721191,56,877,20
54,721199,0,0,3
54,721211,0,0,14
54,721214,38,2278,28
54,721310,10,206,13
54,722310,434,11454,80
54,722320,15,206,25
54,722330,3,53,14
54,722410,2040,27005,379
54,722511,24235,361290,1171
54,722513,25099,329727,1203
54,722514,675,10032,99
54,722515,1868,23638,191
54,81----,23682,602315,4327
54,811111,1527,43165,399
54,811112,0,0,16
54,811113,20,549,20
54,811118,0,0,13
54,811121,797,30219,159
54,811122,34,1307,37
54,811191,82,2070,39
54,811192,224,3804,72
54,811198,0,0,3
54,811211,0,0,6
54,811212,53,1784,25
54,811213,29,1414,9
54,811219,0,0,6
54,811310,1780,86896,189
54,811411,0,0,7
54,811412,0,0,12
54,811420,0,0,10
54,811430,0,0,1
54,811490,7,186,12
54,812111,0,0,11
54,812112,1358,28394,274
54,812113,30,565,29
54,812191,53,1379,14
54,812199,261,3767,56
54,812210,1035,31236,215
54,812220,228,5519,101
54,812310,0,0,27
54,812320,175,3411,40
54,812331,0,0,5
54,812332,0,0,4
54,812910,150,2794,57
54,812921,0,0,4
54,812930,67,1683,32
54,812990,0,0,21
54,813110,7527,129722,1545
54,813211,148,5044,66
54,813212,20,1267,14
54,813219,0,0,21
54,813311,73,2529,19
54,813312,202,6222,53
54,813319,87,2743,42
54,813410,1240,17318,263
54,813910,172,12715,85
54,813920,176,11392,33
54,813930,1214,18567,202
54,813940,18,546,15
54,813990,180,4191,44
54,99----,48,779,61
55,------,2524329,115817145,140859
55,11----,2604,117144,552
55,113110,0,0,2
55,113210,0,0,4
55,113310,606,22594,282
55,114111,0,0,6
55,114210,0,0,7
55,115112,41,2937,45
55,115113,0,0,13
55,115114,0,0,18
55,115115,0,0,2
55,115116,0,0,5
55,115210,911,47579,139
55,115310,0,0,29
55,21----,2214,135562,175
55,211111,0,0,1
55,212311,0,0,7
55,212312,370,19665,46
55,212313,78,4718,6
55,212319,0,0,4
55,212321,467,34527,57
55,212322,205,10018,27
55,212324,0,0,1
55,213111,0,0,7
55,213112,0,0,10
55,213114,0,0,1
55,213115,0,0,8
55,22----,3984,397587,320
55,221111,0,0,48
55,221112,0,0,33
55,221113,0,0,2
55,221114,0,0,1
55,221115,0,0,5
55,221117,0,0,2
55,221118,0,0,1
55,221121,0,0,7
55,221122,346,27636,153
55,221210,15,1810,53
55,221310,0,0,9
55,221320,0,0,4
55,221330,0,0,2
55,23----,107165,7082841,13602
55,236115,3713,159687,1070
55,236116,674,40471,63
55,236117,994,64711,201
55,236118,4993,201472,1675
55,236210,368,26495,52
55,236220,12078,926823,554
55,237110,1297,110255,229
55,237120,0,0,14
55,237130,2402,193257,106
55,237210,29,2557,56
55,237310,1877,252317,161
55,237990,340,21951,64
55,238110,2961,183155,593
55,238120,288,19201,50
55,238130,1252,49863,282
55,238140,2224,122331,430
55,238150,423,25200,73
55,238160,3014,157498,446
55,238170,1055,50546,278
55,238190,471,26911,70
55,238210,14333,865741,1357
55,238220,18930,1215457,1885
55,238290,1552,104394,178
55,238310,3513,167311,393
55,238320,2630,123322,683
55,238330,1309,62482,343
55,238340,448,20757,149
55,238350,3047,139406,631
55,238390,912,42382,126
55,238910,4414,323176,819
55,238990,2244,176568,571
55,31----,452797,24399655,8791
55,311111,0,0,17
55,311119,640,33780,69
55,311211,0,0,7
55,311213,0,0,7
55,311221,0,0,3
55,311224,0,0,1
55,311230,0,0,2
55,311340,0,0,13
55,311351,0,0,7
55,311352,101,2195,45
55,311411,0,0,11
55,311412,888,31049,25
55,311421,400,34348,40
55,311422,0,0,2
55,311423,0,0,8
55,311511,0,0,15
55,311512,0,0,8
55,311513,12979,730816,168
55,311514,87,3712,32
55,311520,0,0,5
55,311611,3352,133958,53
55,311612,3070,120033,75
55,311613,0,0,4
55,311615,0,0,7
55,311710,0,0,6
55,311811,1248,23100,127
55,311812,1614,64394,57
55,311813,0,0,3
55,311821,0,0,9
55,311824,0,0,8
55,311830,0,0,2
55,311911,0,0,6
55,311919,624,49570,11
55,311920,0,0,13
55,311930,0,0,2
55,311941,0,0,12
55,311942,972,56837,26
55,311991,247,8309,14
55,311999,0,0,24
55,312111,226,9834,18
55,312112,0,0,5
55,312113,0,0,8
55,312120,267,7426,62
55,312130,70,2571,56
55,312140,33,739,11
55,312230,0,0,2
55,313110,0,0,2
55,313210,0,0,3
55,313220,0,0,3
55,313230,0,0,10
55,313240,0,0,3
55,313310,0,0,5
55,313320,0,0,3
55,314120,0,0,16
55,314910,191,6773,37
55,314994,0,0,2
55,314999,107,5124,39
55,315110,0,0,1
55,315190,0,0,2
55,315210,10,139,18
55,315220,0,0,2
55,315240,0,0,8
55,315280,0,0,8
55,315990,0,0,9
55,316110,337,15800,12
55,316210,0,0,9
55,316992,0,0,2
55,316998,0,0,14
55,321113,1067,35422,103
55,321114,0,0,12
55,321211,0,0,18
55,321213,0,0,6
55,321214,0,0,18
55,321219,0,0,10
55,321911,1246,46613,54
55,321912,28,979,38
55,321918,653,23287,64
55,321920,1769,59725,109
55,321991,0,0,5
55,321992,442,21405,23
55,321999,257,8745,97
55,322110,0,0,2
55,322121,6482,427140,27
55,322130,0,0,9
55,322211,2311,151126,47
55,322212,0,0,11
55,322219,435,31699,13
55,322220,2818,182878,45
55,322230,413,16855,17
55,322291,3302,230813,22
55,322299,776,41896,25
55,323111,17900,928571,542
55,323113,2751,101481,126
55,323117,0,0,12
55,323120,592,32498,40
55,324110,0,0,1
55,324121,0,0,9
55,324122,0,0,2
55,324191,108,10137,6
55,324199,0,0,2
55,325110,0,0,1
55,325120,0,0,7
55,325130,0,0,4
55,325180,0,0,12
55,325193,0,0,10
55,325194,0,0,1
55,325199,775,34770,16
55,325211,878,49718,33
55,325212,0,0,6
55,325220,0,0,1
55,325311,0,0,4
55,325312,0,0,2
55,325314,0,0,12
55,325320,0,0,5
55,325411,427,24362,9
55,325412,355,29816,24
55,325413,0,0,8
55,325414,234,15361,16
55,325510,523,26114,36
55,325520,0,0,18
55,325611,0,0,16
55,325612,381,20755,25
55,325613,0,0,3
55,325620,54,2134,17
55,325910,19,2514,13
55,325991,0,0,17
55,325992,0,0,8
55,325998,46,2102,21
55,326111,0,0,17
55,326112,298,15343,33
55,326113,0,0,20
55,326121,280,11898,21
55,326122,0,0,6
55,326130,0,0,9
55,326140,0,0,12
55,326150,107,6236,17
55,326160,185,9044,10
55,326191,0,0,6
55,326199,13193,585973,237
55,326212,0,0,5
55,326220,0,0,5
55,326291,0,0,8
55,326299,0,0,23
55,327110,0,0,15
55,327120,0,0,6
55,327211,0,0,4
55,327212,0,0,5
55,327213,0,0,3
55,327215,109,5555,28
55,327310,0,0,3
55,327320,1135,72471,167
55,327331,0,0,11
55,327332,0,0,6
55,327390,46,2641,52
55,327410,0,0,5
55,327420,0,0,4
55,327910,0,0,9
55,327991,309,14879,45
55,327992,0,0,7
55,327993,0,0,9
55,327999,0,0,9
55,331110,0,0,10
55,331210,0,0,8
55,331221,0,0,5
55,331222,0,0,4
55,331314,0,0,3
55,331315,0,0,3
55,331318,0,0,10
55,331410,0,0,2
55,331420,0,0,4
55,331491,0,0,4
55,331492,0,0,1
55,331511,468,23470,36
55,331512,384,19382,12
55,331513,573,38419,12
55,331523,174,8076,26
55,331524,0,0,15
55,331529,0,0,11
55,332111,896,62628,15
55,332114,291,11564,12
55,332117,0,0,5
55,332119,3264,165953,81
55,332215,0,0,9
55,332216,239,11818,31
55,332311,0,0,8
55,332312,1272,78103,79
55,332313,966,45875,62
55,332321,0,0,24
55,332322,2309,118450,106
55,332323,735,41345,41
55,332410,0,0,13
55,332420,377,21127,30
55,332431,0,0,11
55,332439,0,0,7
55,332510,0,0,13
55,332613,0,0,13
55,332618,235,18517,27
55,332710,11270,531378,696
55,332721,3162,150607,135
55,332722,188,9112,20
55,332811,659,33522,34
55,332812,1639,63980,104
55,332813,1452,58455,83
55,332911,268,14106,8
55,332912,761,47391,17
55,332913,0,0,2
55,332919,0,0,5
55,332991,0,0,4
55,332992,0,0,1
55,332993,0,0,2
55,332994,0,0,21
55,332996,659,38468,23
55,332999,2916,135824,174
55,333111,386,16507,50
55,333112,0,0,8
55,333120,2420,157288,52
55,333131,0,0,4
55,333241,35,1728,37
55,333243,2564,184455,52
55,333244,279,14851,19
55,333249,916,53522,50
55,333314,0,0,1
55,333316,0,0,1
55,333318,1457,84432,49
55,333413,0,0,20
55,333414,0,0,14
55,333415,104,5431,21
55,333511,1823,104423,96
55,333514,2007,113667,145
55,333515,1050,56104,53
55,333517,527,33063,38
55,333519,0,0,13
55,333611,0,0,7
55,333612,0,0,18
55,333613,363,21823,19
55,333618,0,0,16
55,333911,1109,77161,23
55,333912,33,2019,13
55,333921,0,0,4
55,333922,858,55181,36
55,333923,0,0,14
55,333924,114,7745,20
55,333991,0,0,4
55,333992,35,1768,15
55,333993,818,69580,27
55,333994,0,0,19
55,333995,258,10439,20
55,333996,176,10404,6
55,333997,0,0,4
55,333999,870,53005,61
55,334111,0,0,12
55,334112,0,0,3
55,334118,0,0,13
55,334210,0,0,4
55,334220,0,0,6
55,334290,98,7245,9
55,334310,0,0,9
55,334412,0,0,12
55,334413,0,0,10
55,334416,0,0,7
55,334418,149,6452,25
55,334419,823,43801,24
55,334510,1431,133115,22
55,334511,0,0,3
55,334512,218,13124,12
55,334513,98,6347,24
55,334514,496,40840,5
55,334515,78,5525,12
55,334516,1154,120103,14
55,334517,0,0,5
55,334519,101,7142,13
55,334613,0,0,2
55,334614,0,0,6
55,335121,0,0,3
55,335122,0,0,16
55,335129,0,0,9
55,335210,0,0,7
55,335221,0,0,3
